Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
brother,2018-05-17 16:01:58,00:00:36,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 3: The Convict (Episode 9),,Microsoft Xbox One S,00:08:19,Not latest view,US (United States)
brother,2018-05-17 16:01:30,00:00:04,,The Office (U.S.): Season 3: The Convict (Episode 9),,Microsoft Xbox One S,00:07:43,Not latest view,US (United States)
brother,2018-05-16 23:54:09,00:44:34,Autoplayed: user action: None; ,The Office (U.S.): Season 3: The Convict (Episode 9),,Microsoft Xbox One S,16:07:16,Not latest view,US (United States)
brother,2018-05-16 23:49:19,00:04:48,,The Office (U.S.): Season 3: The Merger (Episode 8),,Microsoft Xbox One S,00:29:34,Not latest view,US (United States)
brother,2018-05-16 22:40:43,00:24:46,Autoplayed: user action: None; ,The Office (U.S.): Season 3: The Merger (Episode 8),,Microsoft Xbox One S,00:24:46,Not latest view,US (United States)
brother,2018-05-16 22:10:38,00:30:02,,The Office (U.S.): Season 3: Branch Closing (Episode 7),,Microsoft Xbox One S,00:30:02,Not latest view,US (United States)
brother,2018-05-16 20:27:35,00:20:59,Autoplayed: user action: None; ,The Office (U.S.): Season 3: Diwali (Episode 6),,Microsoft Xbox One S,00:20:59,Not latest view,US (United States)
brother,2018-05-16 20:06:32,00:21:02,Autoplayed: user action: None; ,The Office (U.S.): Season 3: Initiation (Episode 5),,Microsoft Xbox One S,00:21:02,Not latest view,US (United States)
brother,2018-05-16 19:57:23,00:09:03,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 3: Grief Counseling (Episode 4),,Microsoft Xbox One S,00:21:02,Not latest view,US (United States)
brother,2018-05-16 16:33:12,00:12:00,Autoplayed: user action: None; ,The Office (U.S.): Season 3: Grief Counseling (Episode 4),,Microsoft Xbox One S,00:12:00,Not latest view,US (United States)
brother,2018-05-16 16:12:37,00:20:31,,The Office (U.S.): Season 3: The Coup (Episode 3),,Microsoft Xbox One S,00:20:58,Not latest view,US (United States)
brother,2018-05-15 20:47:37,00:02:36,Autoplayed: user action: None; ,The Office (U.S.): Season 2: Casino Night (Episode 22),,Microsoft Xbox One S,00:02:36,Not latest view,US (United States)
brother,2018-05-15 20:25:51,00:20:33,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 2: Conflict Resolution (Episode 21),,Microsoft Xbox One S,00:21:00,Not latest view,US (United States)
brother,2018-05-15 20:04:47,00:21:03,Autoplayed: user action: None; ,The Office (U.S.): Season 2: Drug Testing (Episode 20),,Microsoft Xbox One S,00:21:03,Not latest view,US (United States)
brother,2018-05-15 19:43:49,00:20:57,Autoplayed: user action: None; ,The Office (U.S.): Season 2: Michael's Birthday (Episode 19),,Microsoft Xbox One S,00:20:57,Not latest view,US (United States)
brother,2018-05-15 19:23:27,00:20:20,,The Office (U.S.): Season 2: Take Your Daughter to Work Day (Episode 18),,Microsoft Xbox One S,00:20:48,Not latest view,US (United States)
brother,2018-05-15 18:31:32,00:49:56,,The Office (U.S.): Season 9: Finale (Episode 23),,Microsoft Xbox One S,00:50:23,Not latest view,US (United States)
brother,2018-05-15 17:46:55,00:44:01,,The Office (U.S.): Season 9: A.A.R.M (Episode 22),,Microsoft Xbox One S,00:42:36,Not latest view,US (United States)
brother,2018-05-15 17:16:17,00:28:38,,The Office (U.S.): Season 9: Livin' the Dream (Episode 21),,Microsoft Xbox One S,00:39:50,Not latest view,US (United States)
brother,2018-05-15 17:15:33,00:00:39,,The Office (U.S.): Season 9: A.A.R.M (Episode 22),,Microsoft Xbox One S,00:00:39,Not latest view,US (United States)
brother,2018-05-15 17:15:20,00:00:01,Autoplayed: user action: None; ,The Office (U.S.): Season 9: Livin' the Dream (Episode 21),,Microsoft Xbox One S,00:12:04,Not latest view,US (United States)
brother,2018-05-14 17:24:04,00:11:36,,The Office (U.S.): Season 9: Livin' the Dream (Episode 21),,Microsoft Xbox One S,00:12:03,Not latest view,US (United States)
brother,2018-05-14 02:37:52,01:36:24,,The Hunt: Season 1: Race Against Time (Episode 6),,Microsoft Xbox One S,14:45:00,Not latest view,US (United States)
brother,2018-05-14 02:37:37,00:00:01,Autoplayed: user action: None; ,The Hunt: Season 1: Hunger at Sea (Episode 4),,Microsoft Xbox One S,00:43:04,Not latest view,US (United States)
brother,2018-05-14 02:37:32,00:00:01,Autoplayed: user action: None; ,The Hunt: Season 1: Hunger at Sea (Episode 4),,Microsoft Xbox One S,00:43:04,Not latest view,US (United States)
brother,2018-05-13 04:43:36,00:01:58,Autoplayed: user action: None; ,The Office (U.S.): Season 3: Gay Witch Hunt (Episode 1),,Microsoft Xbox One S,00:01:58,Not latest view,US (United States)
brother,2018-05-13 04:12:27,00:28:10,,The Office (U.S.): Season 2: Casino Night (Episode 22),,Microsoft Xbox One S,00:28:12,Not latest view,US (United States)
brother,2018-05-13 04:12:06,00:00:01,Autoplayed: user action: None; ,The Office (U.S.): Season 3: The Coup (Episode 3),,Microsoft Xbox One S,00:00:01,Not latest view,US (United States)
brother,2018-05-13 03:03:03,00:48:14,,The Hunt: Season 1: Hide and Seek (Episode 3),,Microsoft Xbox One S,00:48:27,Not latest view,US (United States)
brother,2018-05-13 03:02:29,00:00:17,Autoplayed: user action: None; ,The Hunt: Season 1: Race Against Time (Episode 6),,Microsoft Xbox One S,00:00:17,Not latest view,US (United States)
brother,2018-05-13 03:01:37,00:00:08,Autoplayed: user action: None; ,The Hunt: Season 1: Race Against Time (Episode 6),,Microsoft Xbox One S,00:00:08,Not latest view,US (United States)
brother,2018-05-04 20:19:34,00:20:31,,The Office (U.S.): Season 3: The Convention (Episode 2),,Microsoft Xbox One S,00:20:58,Not latest view,US (United States)
brother,2018-05-04 20:19:18,00:00:01,Autoplayed: user action: None; ,"The Office (U.S.): Season 7: Dwight K. Schrute, (Acting) Manager (Episode 24)",,Microsoft Xbox One S,00:00:01,Not latest view,US (United States)
brother,2018-05-04 20:19:13,00:00:01,Autoplayed: user action: None; ,"The Office (U.S.): Season 7: Dwight K. Schrute, (Acting) Manager (Episode 24)",,Microsoft Xbox One S,00:00:01,Not latest view,US (United States)
brother,2018-05-03 22:35:30,00:21:10,,The Office (U.S.): Season 7: The Inner Circle (Episode 23),,Microsoft Xbox One S,00:21:37,Not latest view,US (United States)
brother,2018-05-03 21:57:52,00:35:16,,"The Office (U.S.): Season 7: Goodbye, Michael (Episode 22)",,Microsoft Xbox One S,00:35:44,Not latest view,US (United States)
brother,2018-05-03 21:23:17,00:21:40,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 8: Garden Party (Episode 4),,Microsoft Xbox One S,00:21:35,Not latest view,US (United States)
brother,2018-05-03 20:55:05,00:01:33,,The Office (U.S.): Season 8: Garden Party (Episode 4),,Microsoft Xbox One S,00:01:33,Not latest view,US (United States)
brother,2018-05-03 20:51:29,00:01:42,,Black Mirror: Season 2: White Christmas (Episode 4),,Microsoft Xbox One S,00:01:46,Not latest view,US (United States)
brother,2018-05-03 20:51:04,00:00:01,Autoplayed: user action: Unspecified; ,El Chapo: Season 2: Episode 8,,Microsoft Xbox One S,00:00:01,00:00:01,US (United States)
brother,2018-05-03 04:37:10,00:21:31,,The Office (U.S.): Season 6: Mafia (Episode 6),,Microsoft Xbox One S,00:21:36,Not latest view,US (United States)
brother,2018-05-03 04:11:41,00:17:58,,The Office (U.S.): Season 6: Niagara: Part 2 (Episode 5),,Microsoft Xbox One S,00:21:36,Not latest view,US (United States)
brother,2018-05-03 03:49:31,00:21:02,,The Office (U.S.): Season 5: Company Picnic (Episode 28),,Microsoft Xbox One S,00:21:08,Not latest view,US (United States)
brother,2018-05-02 08:56:22,00:01:45,,The Office (U.S.): Season 5: Customer Survey (Episode 7),,Apple iPhone X (CDMA),00:01:45,Not latest view,US (United States)
brother,2018-05-02 08:35:10,00:21:11,,The Office (U.S.): Season 5: Employee Transfer (Episode 6),,Apple iPhone X (CDMA),00:21:12,Not latest view,US (United States)
brother,2018-05-02 08:13:57,00:21:10,,The Office (U.S.): Season 5: Crime Aid (Episode 5),,Apple iPhone X (CDMA),00:21:11,Not latest view,US (United States)
brother,2018-05-02 07:52:47,00:21:09,,The Office (U.S.): Season 5: Baby Shower (Episode 4),,Apple iPhone X (CDMA),00:21:10,Not latest view,US (United States)
brother,2018-05-02 07:31:23,00:20:51,,The Office (U.S.): Season 5: Business Ethics (Episode 3),,Apple iPhone X (CDMA),00:21:12,Not latest view,US (United States)
brother,2018-05-02 07:10:59,00:20:13,,The Office (U.S.): Season 5: Weight Loss: Part 2 (Episode 2),,Apple iPhone X (CDMA),00:21:02,Not latest view,US (United States)
brother,2018-05-02 06:12:54,00:21:57,,The Office (U.S.): Season 5: Weight Loss: Part 1 (Episode 1),,Microsoft Xbox One S,00:21:17,Not latest view,US (United States)
brother,2018-05-02 05:50:52,00:20:42,,The Office (U.S.): Season 4: Survivor Man (Episode 7),,Microsoft Xbox One S,00:21:00,Not latest view,US (United States)
brother,2018-05-02 05:50:05,00:00:01,Autoplayed: user action: None; ,The Office (U.S.): Season 3: Gay Witch Hunt (Episode 1),,Microsoft Xbox One S,00:09:47,Not latest view,US (United States)
brother,2018-05-01 08:08:08,00:09:21,,The Office (U.S.): Season 3: Gay Witch Hunt (Episode 1),,Microsoft Xbox One S,00:09:48,Not latest view,US (United States)
brother,2018-05-01 07:43:00,00:21:15,,The Office (U.S.): Season 2: Sexual Harassment (Episode 2),,Microsoft Xbox One S,00:21:15,Not latest view,US (United States)
brother,2018-05-01 01:10:42,00:47:20,Autoplayed: user action: User_Interaction; ,The Hunt: Season 1: Nowhere to Hide (Episode 5),,Chrome PC (Cadmium),00:47:47,Not latest view,US (United States)
brother,2018-04-29 07:45:34,00:20:19,,The Office (U.S.): Season 2: Booze Cruise (Episode 11),,Apple iPhone X (CDMA),00:20:37,Not latest view,US (United States)
brother,2018-04-29 07:24:31,00:20:53,,The Office (U.S.): Season 2: Christmas Party (Episode 10),,Apple iPhone X (CDMA),00:21:23,Not latest view,US (United States)
brother,2018-04-29 07:01:34,00:22:21,,The Office (U.S.): Season 2: Email Surveillance (Episode 9),,Apple iPhone X (CDMA),00:21:41,Not latest view,US (United States)
brother,2018-04-29 02:27:03,00:24:48,Autoplayed: user action: User_Interaction; ,The Hunt: Season 1: Hunger at Sea (Episode 4),,Chrome PC (Cadmium),00:43:10,Not latest view,US (United States)
brother,2018-04-28 23:37:32,00:21:15,,The Office (U.S.): Season 2: Performance Review (Episode 8),,Apple iPhone X (CDMA),00:21:05,Not latest view,US (United States)
brother,2018-04-28 23:16:32,00:20:49,,The Office (U.S.): Season 2: The Client (Episode 7),,Apple iPhone X (CDMA),00:21:08,Not latest view,US (United States)
brother,2018-04-28 22:52:04,00:21:03,,The Office (U.S.): Season 2: Halloween (Episode 5),,Apple iPhone X (CDMA),00:21:35,Not latest view,US (United States)
brother,2018-04-28 22:29:57,00:20:12,,The Office (U.S.): Season 2: The Fire (Episode 4),,Apple iPhone X (CDMA),00:21:19,Not latest view,US (United States)
brother,2018-04-28 22:26:43,00:03:12,,The Office (U.S.): Season 2: Office Olympics (Episode 3),,Apple iPhone X (CDMA),00:21:01,Not latest view,US (United States)
brother,2018-04-28 22:26:00,00:25:51,Autoplayed: user action: Unspecified; ,Dude,,Microsoft Xbox One S,00:25:46,00:25:46,US (United States)
brother,2018-04-28 18:51:44,00:17:38,,The Office (U.S.): Season 2: Office Olympics (Episode 3),,Apple iPhone X (CDMA),00:17:49,Not latest view,US (United States)
brother,2018-04-28 18:28:28,00:21:36,,The Office (U.S.): Season 2: Sexual Harassment (Episode 2),,Apple iPhone X (CDMA),00:21:06,Not latest view,US (United States)
brother,2018-04-28 07:18:24,00:20:20,,The Office (U.S.): Season 1: Pilot (Episode 1),,Apple iPhone X (CDMA),00:20:50,Not latest view,US (United States)
brother,2018-04-28 06:46:15,00:07:45,Autoplayed: user action: User_Interaction; ,The Office (U.S.): Season 5: Blood Drive (Episode 18),,Chrome PC (Cadmium),00:08:02,Not latest view,US (United States)
brother,2018-04-28 06:28:20,00:01:25,Autoplayed: user action: User_Interaction; ,The Office (U.S.): Season 8: Tallahassee (Episode 15),,Chrome PC (Cadmium),00:01:27,Not latest view,US (United States)
brother,2018-04-28 06:27:13,00:00:09,Autoplayed: user action: User_Interaction; ,The Office (U.S.): Season 7: Nepotism (Episode 1),,Chrome PC (Cadmium),00:00:09,Not latest view,US (United States)
brother,2018-04-28 06:22:50,00:00:59,Autoplayed: user action: User_Interaction; ,The Office (U.S.): Season 5: Golden Ticket (Episode 19),,Chrome PC (Cadmium),00:00:59,Not latest view,US (United States)
brother,2018-04-28 06:18:13,00:00:19,Autoplayed: user action: User_Interaction; ,The Office (U.S.): Season 7: Training Day (Episode 20),,Chrome PC (Cadmium),00:00:19,Not latest view,US (United States)
brother,2018-04-28 02:40:48,00:07:40,Autoplayed: user action: User_Interaction; ,The Hunt: Season 1: Hunger at Sea (Episode 4),,Chrome PC (Cadmium),00:08:06,Not latest view,US (United States)
brother,2018-04-28 01:48:34,00:47:51,Autoplayed: user action: User_Interaction; ,The Hunt: Season 1: Hide and Seek (Episode 3),,Chrome PC (Cadmium),00:48:14,Not latest view,US (United States)
brother,2018-04-28 01:48:09,00:00:08,Autoplayed: user action: User_Interaction; ,The Hunt: Season 1: The Hardest Challenge (Episode 1),,Chrome PC (Cadmium),00:45:11,Not latest view,US (United States)
brother,2018-04-27 18:47:13,00:27:23,,The Office (U.S.): Season 3: The Return (Episode 13),,Apple iPhone X (CDMA),00:27:52,Not latest view,US (United States)
brother,2018-04-27 18:47:05,00:00:01,,The Office (U.S.): Season 3: The Return (Episode 13),,Apple iPhone X (CDMA),00:00:01,Not latest view,US (United States)
brother,2018-04-27 18:21:31,00:19:28,,The Office (U.S.): Season 3: Traveling Salesmen (Episode 12),,Apple iPhone X (CDMA),00:21:00,Not latest view,US (United States)
brother,2018-04-27 18:20:10,00:01:13,,The Office (U.S.): Season 3: Traveling Salesmen (Episode 12),,Apple iPhone X (CDMA),00:01:14,Not latest view,US (United States)
brother,2018-04-27 18:14:33,00:05:20,,The Office (U.S.): Season 3: Back from Vacation (Episode 11),,Apple iPhone X (CDMA),00:20:40,Not latest view,US (United States)
brother,2018-04-27 17:57:14,00:14:58,,The Office (U.S.): Season 3: Back from Vacation (Episode 11),,Apple iPhone X (CDMA),00:15:19,Not latest view,US (United States)
brother,2018-04-27 08:02:14,00:14:41,,The Office (U.S.): Season 3: The Merger (Episode 8),,Apple iPhone X (CDMA),00:15:05,Not latest view,US (United States)
brother,2018-04-27 07:38:34,00:22:02,,The Office (U.S.): Season 3: Gay Witch Hunt (Episode 1),,Apple iPhone X (CDMA),00:21:40,Not latest view,US (United States)
brother,2018-04-27 07:34:14,00:04:03,,The Office (U.S.): Season 2: Casino Night (Episode 22),,Apple iPhone X (CDMA),00:27:53,Not latest view,US (United States)
brother,2018-04-27 07:33:41,00:00:03,,The Office (U.S.): Season 3: Gay Witch Hunt (Episode 1),,Apple iPhone X (CDMA),00:00:04,Not latest view,US (United States)
brother,2018-04-27 05:48:34,00:27:35,,The Office (U.S.): Season 2: Casino Night (Episode 22),,Microsoft Xbox One S,00:28:02,Not latest view,US (United States)
brother,2018-04-26 01:28:16,00:45:03,Autoplayed: user action: User_Interaction; ,The Hunt: Season 1: The Hardest Challenge (Episode 1),,Chrome PC (Cadmium),00:45:03,Not latest view,US (United States)
brother,2018-04-26 00:40:00,00:46:06,Autoplayed: user action: User_Interaction; ,Planet Earth II: Season 1: Mountains (Episode 2),,Chrome PC (Cadmium),00:48:37,00:48:37,US (United States)
brother,2018-04-26 00:27:09,00:02:30,Autoplayed: user action: User_Interaction; ,Planet Earth II: Season 1: Mountains (Episode 2),,Chrome PC (Cadmium),00:02:31,Not latest view,US (United States)
brother,2018-04-24 05:47:49,00:22:02,Autoplayed: user action: None; ,The Boss Baby: Back in Business: Season 1: The Constipation Situation (Episode 6),,Microsoft Xbox One S,00:22:47,00:22:47,US (United States)
brother,2018-04-24 05:25:46,00:22:01,Autoplayed: user action: None; ,The Boss Baby: Back in Business: Season 1: Monster Machine (Episode 5),,Microsoft Xbox One S,00:22:46,00:22:46,US (United States)
brother,2018-04-24 04:19:21,00:22:02,Autoplayed: user action: None; ,The Boss Baby: Back in Business: Season 1: Formula for Menace:  A Dekker Moonboots Mystery (Episode 4),,Microsoft Xbox One S,00:22:47,00:22:47,US (United States)
brother,2018-04-24 03:57:18,00:22:01,Autoplayed: user action: None; ,The Boss Baby: Back in Business: Season 1: Family Fun Night (Episode 3),,Microsoft Xbox One S,00:22:46,00:22:46,US (United States)
brother,2018-04-24 03:35:14,00:22:02,Autoplayed: user action: None; ,The Boss Baby: Back in Business: Season 1: Cat's in the Cradle (Episode 2),,Microsoft Xbox One S,00:22:46,00:22:46,US (United States)
brother,2018-04-24 03:12:26,00:22:46,,The Boss Baby: Back in Business: Season 1: Scooter Buskie (Episode 1),,Microsoft Xbox One S,00:22:46,00:22:46,US (United States)
brother,2018-04-23 17:50:04,00:22:16,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 2: Conflict Resolution (Episode 21),,Microsoft Xbox One S,00:20:47,Not latest view,US (United States)
brother,2018-04-23 17:29:19,00:20:42,,The Office (U.S.): Season 2: Drug Testing (Episode 20),,Microsoft Xbox One S,00:21:03,Not latest view,US (United States)
brother,2018-04-23 17:28:53,00:00:01,Autoplayed: user action: None; ,The Office (U.S.): Season 7: Training Day (Episode 20),,Microsoft Xbox One S,00:00:01,Not latest view,US (United States)
